,TARGET
159217,0
217705,0
289129,0
112800,0
279552,0
217161,0
163532,0
301993,0
195259,0
169673,0
28813,0
25025,0
23928,0
53485,0
244168,0
245865,0
303058,0
170083,0
65357,0
124870,0
194287,0
111749,0
111238,0
58347,0
305250,0
49420,0
226974,0
77626,0
57844,0
129185,0
246227,0
275980,0
275069,1
162706,0
60168,0
257872,0
205827,0
165665,0
120359,0
290261,0
16792,0
18328,0
147879,0
142361,0
173919,0
231130,0
225655,0
46246,0
150943,0
1964,0
30078,0
246957,0
106091,0
290086,0
32661,0
186971,0
191088,0
289544,1
279918,0
74485,0
169061,0
35447,0
117282,0
57134,0
259649,0
235894,0
94205,1
250994,0
252886,0
152362,0
211351,0
96546,0
189585,0
68877,0
244379,1
245568,0
28641,0
267693,0
140174,0
194455,0
15472,0
4704,0
24801,1
188543,1
140578,0
87409,0
139697,0
227016,0
187560,0
170867,0
165238,0
117531,0
226413,0
209781,0
194680,0
153623,0
284629,0
166095,0
148283,0
103513,0
117662,0
39121,0
156097,0
52669,0
211652,0
33525,0
159303,0
224771,0
164701,0
86077,0
229691,0
95552,0
4432,1
51929,0
265012,0
304874,0
270110,1
231280,0
123806,0
249,0
2696,1
92443,0
182541,0
237827,0
78868,0
225058,0
66000,0
18734,0
84031,0
46046,0
266011,0
83232,0
82,0
105421,1
37022,1
84910,0
192720,0
223360,1
286967,1
290649,0
264134,0
91822,0
151180,0
92686,0
17777,1
128922,0
288078,0
18077,0
97773,0
207450,0
131313,0
914,0
45885,0
239694,0
203280,0
70361,0
291135,0
268541,0
118998,0
79110,0
5026,0
218971,0
237631,0
222422,0
100618,0
24723,0
277174,1
143443,0
161281,0
200126,0
303710,0
157704,0
110283,0
297372,1
81632,1
41616,0
98042,1
303971,1
833,0
302060,0
258837,0
216651,0
121016,0
98055,0
78183,0
240221,0
63669,0
272418,0
13967,0
236436,0
261309,0
253042,0
52474,0
289233,0
273497,0
185178,0
173279,0
215368,0
225230,0
249060,0
166840,1
221098,0
136530,1
112858,0
254016,0
209258,0
117296,0
52854,0
28460,0
288170,0
89107,0
270739,0
40877,0
272118,0
121818,0
17396,1
71880,0
171170,0
294,0
9627,0
304683,0
268953,0
296340,0
111014,0
113361,0
137587,0
33723,0
83363,0
296222,0
273639,0
147611,0
43898,0
47708,0
98835,0
284997,0
298811,0
281500,0
118972,0
13943,0
212390,0
277628,0
200046,0
279442,0
146659,0
209887,0
301805,0
292652,0
103648,0
9494,0
177177,0
88581,0
17737,0
58393,0
128142,0
258597,0
64007,0
266533,0
62717,1
101087,0
242668,0
210245,0
210284,0
253808,1
198743,0
142980,0
221983,0
36721,0
161055,0
116363,0
257298,0
293982,0
193084,0
33342,0
139686,0
225182,1
126626,0
42462,0
77809,0
269780,0
186459,0
75330,0
263594,0
234770,0
60306,0
67723,0
207605,0
280756,0
70561,0
1429,0
230622,0
106963,0
274088,0
207326,0
144610,0
232379,0
215592,0
67260,0
21217,0
236367,0
37728,0
91737,0
76850,0
258534,0
270001,0
92684,0
230082,0
264385,0
245133,0
70993,0
155727,0
91764,0
119011,0
129539,1
266079,1
41089,0
179494,0
239150,0
198715,0
82712,0
82860,0
127986,1
151966,0
64825,0
42566,0
235762,0
55978,0
282675,0
233806,0
207339,1
240744,0
106038,0
169178,0
218385,0
4213,0
163315,0
195573,1
230366,0
192927,0
211228,0
207824,0
89627,0
175641,0
96890,0
129546,0
28528,0
60341,1
287195,0
20904,0
263858,0
225709,0
133072,0
120784,0
150910,0
164123,0
117873,0
18441,0
241056,0
52532,0
20183,0
59362,0
184095,0
190930,0
7654,0
263660,0
204787,0
208803,1
94990,0
252353,0
124010,0
295205,0
150083,1
154120,0
293273,0
154133,0
224739,0
120886,0
552,0
233753,0
159442,0
209680,0
175980,0
249240,0
117934,0
186869,0
69118,1
211192,0
123288,0
154441,1
231690,0
23333,0
136399,1
214866,0
11503,0
123122,0
36993,0
282070,1
2380,0
224766,1
266615,0
86702,0
199766,0
236176,0
126911,0
296554,0
1656,0
276017,0
203767,0
225898,0
121864,0
55189,0
269153,0
194800,0
257821,0
125819,1
137478,0
81155,0
287015,0
195359,0
272956,0
60797,0
276402,1
291073,0
10338,0
172389,0
305234,0
83637,0
76741,0
110738,0
7832,0
149986,0
299927,0
165833,0
92260,0
128269,0
296890,0
74464,0
180067,1
265446,0
52491,1
22741,0
79647,0
125068,0
105300,0
55797,0
70073,0
52489,0
34313,0
222903,0
107077,0
88725,0
280307,0
210622,1
123175,1
87818,1
180022,0
40180,0
226946,0
71104,0
42649,0
77535,0
268303,1
37434,0
85943,0
299307,0
287496,0
229460,0
28942,0
10248,0
185980,0
123554,0
30614,0
253880,0
146527,0
179038,0
111272,0
253138,0
196120,1
92828,0
125143,0
144137,0
35435,1
200790,0
282033,0
203664,0
198225,0
43980,0
14266,0
195155,0
35590,1
99458,0
259382,0
261060,0
116702,0
126642,0
138080,0
170464,0
125642,0
15341,0
21366,0
10889,0
77926,0
182271,0
117653,0
200212,0
224985,0
124516,0
137689,0
155713,0
119383,0
58232,0
663,0
246381,0
197848,0
25528,0
228197,0
9530,0
213943,0
70765,0
93659,0
220549,0
251575,0
229834,0
148026,0
295545,0
193672,1
34725,0
102729,0
295038,0
55102,0
212908,0
20379,0
96091,0
305961,0
110087,0
21920,0
133024,0
22756,1
303216,0
71973,0
147344,0
250025,0
22584,0
162425,0
130878,0
184864,1
92797,0
124688,0
187534,0
31718,0
205529,1
257097,0
175259,0
61425,0
138514,0
301975,0
277730,0
125927,0
78082,0
230719,0
15766,0
241979,0
160950,0
153775,0
284252,0
270408,0
155081,0
35586,0
246739,0
94977,0
133149,0
33185,0
296775,0
86486,0
48778,0
179299,0
74476,0
269842,0
235363,0
188814,0
124539,0
82512,0
131379,1
51482,0
28013,0
260955,0
210174,0
190666,0
33599,0
197434,0
31634,0
82843,0
101427,0
14592,0
124893,0
241162,0
287690,0
67156,0
188321,0
103694,0
60243,0
42940,0
193916,0
131243,0
297288,0
208025,0
219818,0
284102,0
36470,0
238686,0
268841,0
187115,0
91621,0
53943,1
199478,1
50194,0
34488,0
96138,1
290266,0
115423,0
44846,0
112966,0
135326,0
211179,0
89121,0
109099,0
405,0
178215,0
112173,0
147246,0
183897,0
132975,1
171075,0
257189,0
73276,0
188980,0
1424,0
283446,0
102025,0
62680,0
41964,0
78984,0
161467,0
217197,0
100590,0
265091,0
2158,0
187910,0
72577,0
65717,0
140603,0
75867,0
186721,0
264468,0
164744,0
240488,0
115795,0
80059,0
84451,0
119393,1
123034,0
136390,0
292899,0
71020,0
60344,0
265741,0
153132,1
130548,0
58676,0
134984,0
80175,0
70264,0
234936,0
212373,0
127879,0
237926,0
40518,0
164383,0
47091,1
264746,0
154099,0
268625,0
286845,0
203395,1
170937,0
299714,0
61101,0
174402,0
22508,0
7108,0
93898,0
5151,0
100949,0
283986,0
31558,0
187813,0
232258,0
273479,0
174240,0
10257,0
122247,0
27016,1
186781,0
172096,0
56097,0
296385,0
240438,0
212916,1
182664,0
194021,0
198199,0
136261,1
84033,0
147661,0
94780,0
18022,0
107743,0
176280,0
277433,0
76298,0
257230,0
26200,0
102796,0
157816,0
305114,0
145712,0
80996,0
266135,0
250248,0
283206,1
229540,0
251257,1
65403,0
30347,0
237933,0
47547,0
227692,1
155871,0
52317,0
247550,0
52402,1
290892,1
133480,0
70051,0
205180,0
187242,0
57515,0
261869,0
218535,0
139307,0
161044,0
57895,0
80457,0
235068,0
265028,0
139925,0
274758,0
68900,0
222865,0
168197,0
75456,0
40693,0
61819,0
121002,0
205863,0
196376,0
187938,0
189421,0
27781,0
78352,0
163331,1
93765,0
24848,0
246650,0
77599,0
263947,0
267595,0
113971,0
58726,0
163520,0
292556,0
96104,0
112783,0
149998,1
303264,0
10114,0
177359,0
55975,0
129675,0
251874,0
220125,0
265421,0
210774,0
24682,0
12090,1
86444,0
239423,0
175162,0
54989,0
80574,0
208229,0
155442,0
228126,0
244330,0
232290,0
199429,0
97964,0
34783,0
9705,0
112375,0
214825,0
257680,0
220620,0
156184,0
133484,0
135869,0
249990,0
271674,0
142949,0
256219,0
143411,0
219954,1
244850,0
45715,0
197417,0
46613,0
40615,0
76756,0
231651,0
56916,0
17349,0
196872,0
231136,0
258109,0
104700,0
166821,0
107215,0
64790,0
56700,0
171842,0
28303,0
157969,0
188070,0
60520,1
273312,0
258350,0
246946,0
26176,0
13016,0
301701,0
193717,0
224034,0
20700,0
107639,0
255291,0
221837,0
174597,0
93782,0
218083,0
244511,0
107521,0
222936,0
290257,0
135677,0
18953,0
239413,0
260974,0
269130,0
11348,0
129632,0
277013,0
283785,0
239383,0
75641,0
145340,0
299380,1
290239,0
245308,0
20274,0
131954,0
65502,0
158122,0
206749,0
20826,0
204450,0
278228,0
62008,0
221120,0
136829,1
69018,0
239113,1
256379,0
54006,0
300965,0
274636,0
181955,0
245766,0
211749,0
223621,0
115290,0
106013,0
160174,0
43435,0
12701,0
281262,0
155020,0
205774,0
74863,0
147155,0
206339,0
77634,0
111895,0
81019,0
261217,0
237734,0
184644,0
2245,0
205687,0
45695,0
47419,0
187994,0
240251,0
206949,0
207420,0
268848,0
270474,0
162259,0
145570,0
227272,0
97450,0
27081,1
176571,0
192270,0
232424,0
190135,0
26195,0
38317,0
236164,0
85645,1
130740,1
64469,0
228720,0
224448,0
290627,0
114686,0
239396,0
117523,0
251917,0
294292,0
273756,0
181983,0
207941,0
39455,0
264767,0
184335,0
304301,0
113256,0
158625,0
229182,0
68527,0
197765,0
302738,0
242403,0
201388,0
48876,0
132575,0
2961,1
271654,0
142987,0
203799,1
193513,0
138974,0
205677,0
51556,0
8033,0
269309,0
35133,0
36927,0
281231,0
254889,1
188860,0
242227,0
66658,0
119379,0
239525,0
102427,0
138814,0
2983,1
94828,0
38731,1
193581,0
124982,0
14160,0
15016,0
234857,0
44561,0
119942,0
282401,0
184016,0
54097,0
281927,0
111949,0
288335,0
156523,0
130219,0
249353,0
214209,1
111389,0
306710,1
215118,0
82972,1
200085,0
151004,0
131337,0
138687,0
243489,0
257378,0
145222,0
98845,0
49712,0
125299,0
192859,0
208043,0
58778,0
38565,1
261218,0
57352,0
176150,0
103599,1
142049,0
129866,0
60336,0
106522,0
265117,1
129854,0
159524,0
31741,0
6263,0
153825,0
112627,0
203238,0
39281,0
165296,0
228788,0
156146,0
117922,0
271155,0
236807,0
102132,0
120019,0
211141,0
148051,0
118040,0
51065,0
66960,0
253796,0
191682,0
189488,0
209013,0
218005,0
295999,0
263772,0
103247,0
145495,1
305968,0
54919,0
211644,0
233853,0
87725,0
253869,0
149260,0
215725,0
135324,0
150285,0
182238,0
221037,0
70099,0
182675,0
272646,0
305702,1
185245,0
282189,0
113978,0
282105,0
48295,0
120588,0
109072,0
240763,0
169367,0
209125,0
161972,0
279319,0
152697,0
104721,0
112759,0
4739,0
257583,0
3223,0
290595,0
270078,0
228840,0
232765,0
118122,0
140009,0
179529,0
212986,0
13890,0
205106,0
176772,0
109130,0
132580,0
62085,0
41864,0
16212,0
183774,0
258674,0
285671,0
90662,0
161200,0
76481,0
74667,0
262937,0
159412,0
284737,0
160363,0
166113,0
307472,0
53668,0
133493,0
232678,0
13363,0
23129,0
231939,1
99648,0
59863,0
301074,0
56506,0
187853,0
68949,0
75716,0
288809,1
85354,0
249800,1
221919,0
195061,0
63620,0
261072,1
237987,0
127209,1
43885,0
17670,0
249508,0
31872,1
188576,0
143621,1
116407,0
278980,0
67178,0
284528,0
245273,0
125576,0
211944,0
293309,0
38681,0
188736,0
138817,0
263242,0
254013,0
202470,0
146024,0
141348,1
171973,0
160628,0
200982,0
301682,0
48101,0
223773,0
305879,0
87283,0
250075,0
157700,0
231941,0
207242,0
256478,0
204682,0
216195,0
107841,0
58993,0
279300,0
261380,0
240955,0
300342,0
26153,0
189368,0
288185,0
277934,0
101910,0
39907,0
251399,0
184901,0
106153,0
27207,1
143502,0
79883,1
17660,0
70473,0
101742,0
219856,1
37161,0
9353,0
122602,0
119006,0
246496,0
66365,0
83681,0
296110,0
21239,0
222170,0
239459,0
170972,0
160932,0
68976,1
79350,0
34553,0
123482,1
11786,0
96857,0
164276,0
147254,0
135537,0
55939,0
58877,0
170571,0
234546,0
168014,0
104139,0
40204,0
139681,0
51870,0
105237,0
91004,1
15036,0
306701,0
79949,0
16570,0
290131,0
200751,0
133165,0
237524,0
199384,0
3795,0
55212,0
271452,0
76242,0
10292,0
256529,0
119494,0
128124,0
187477,0
194039,0
235208,0
299602,0
17955,0
253462,1
74975,0
29903,0
90962,0
290050,0
84567,0
83896,0
201309,0
161725,0
288738,0
190026,1
66777,0
243904,0
257047,1
280875,0
177354,0
24494,0
277347,0
42456,0
154614,0
195394,0
300652,0
290814,0
272313,0
94520,0
78664,0
36900,1
82395,0
1553,0
289136,0
94471,0
250896,0
102146,0
64864,0
237157,0
245859,0
271263,0
275646,0
24198,0
277830,0
141634,0
188763,0
189252,0
124740,0
59614,0
227066,0
135186,0
278384,0
234728,1
84321,0
140662,0
300440,0
160799,0
265034,0
248587,0
22432,1
277601,0
40805,0
118237,1
111061,0
250325,0
34717,0
101757,0
6717,0
194410,0
242891,0
254989,1
58968,0
224808,1
142691,0
13781,0
280861,0
189402,0
8697,0
73871,0
42166,0
164401,0
240550,0
271356,0
290662,0
179617,0
278013,1
147973,0
231625,0
40822,1
111409,0
208756,0
210642,0
159705,0
19065,0
303935,0
245520,0
5085,0
91989,0
303233,0
159952,0
161552,0
74600,0
162476,0
288019,0
190926,0
137989,0
52909,0
149600,0
235137,0
179935,0
38332,0
145281,0
179514,0
265041,0
173107,0
275288,0
110341,0
300043,0
5204,0
90652,0
134174,0
82812,0
235140,0
245567,0
17964,0
213988,0
134635,0
118069,0
282354,0
301011,0
40992,0
65641,0
277705,0
210895,0
271508,0
306645,0
57525,0
36556,0
274394,0
277310,0
153465,0
31885,1
227442,0
192448,0
34550,0
226421,0
200820,0
116074,0
144863,0
26646,0
210107,0
63863,0
167175,0
92182,1
305883,0
96065,1
267014,1
181254,0
120308,0
288961,0
20160,0
60173,0
213920,0
113902,0
52087,0
236574,0
35982,0
228154,0
49382,0
86589,0
127068,0
66163,0
193012,0
89183,0
140924,0
183227,0
174312,0
201413,0
295138,0
229094,0
226273,0
151292,0
287632,0
194000,0
70355,0
39903,0
160344,0
23383,1
155073,0
298982,0
91960,0
289124,0
54447,0
171507,0
194546,0
299804,0
275491,0
164618,0
42162,0
229263,0
100403,0
40188,0
223020,0
302411,1
51227,0
34618,0
184710,0
162447,1
87728,0
32180,0
205651,0
222089,0
37985,0
112567,0
165790,0
225111,0
99805,0
128938,1
284904,0
230272,0
165216,0
135182,0
304316,0
238073,0
99550,0
185115,0
284828,0
244886,0
75537,0
306452,1
228713,0
130587,0
298999,0
8624,0
41854,0
57465,0
96684,0
911,0
30780,0
246794,0
134189,0
33383,1
189853,1
294534,0
202178,0
290678,0
111320,0
55788,0
23012,0
71937,0
239292,0
23558,0
142961,0
98404,0
93985,0
143551,0
305759,0
90698,0
32219,0
26235,0
193569,1
17943,0
225184,0
214805,0
188269,0
19341,0
210456,0
225218,0
243889,0
171516,0
185280,0
23450,0
57735,0
37159,0
84449,0
267207,0
304699,0
87229,0
299632,0
258586,0
143036,0
24343,0
280817,0
98757,0
246355,0
194109,0
150613,0
250926,0
21712,0
223104,0
173402,0
238072,0
239111,0
134186,0
267150,0
146753,0
228821,0
189033,0
98527,0
121397,0
136789,0
220813,0
215478,0
279292,0
144766,0
105497,0
214856,0
166073,0
202320,0
85889,0
206505,0
83230,0
35341,0
259532,0
31483,0
233684,0
15709,0
228812,0
202790,0
49662,0
105135,0
116939,0
159380,0
55311,0
218087,0
199802,0
78419,0
167075,0
270435,0
40334,1
196033,0
84164,0
292546,0
165742,0
300883,0
59068,1
159426,0
288446,0
170261,0
199913,0
9448,0
105031,0
62324,0
239145,0
18492,0
49784,0
47859,1
23267,0
33571,0
232338,0
285169,1
159293,0
152634,0
38156,0
261190,0
52178,0
89893,0
234119,0
227250,1
128926,0
62379,0
33367,0
249940,0
3861,0
261326,0
44567,0
206359,0
155952,0
143153,0
21996,0
289448,0
247413,0
202060,0
132113,0
107075,0
24439,0
83639,0
131633,0
163175,0
98578,0
266608,0
165004,0
143949,0
73461,0
69873,0
144837,1
298522,0
33448,0
305379,0
215021,0
190539,0
157677,0
272971,0
197227,1
68824,0
251152,0
83524,0
156633,0
258809,1
174997,0
220777,1
220745,0
214013,0
152789,0
183241,0
154837,0
286704,0
175288,0
51484,0
36655,0
149576,1
295965,0
234500,0
65992,0
14133,0
67876,0
223951,1
169719,0
43749,0
283809,0
258671,0
196214,0
155612,0
196616,0
224406,0
166778,0
90239,0
35262,0
233838,0
293940,0
114756,0
101854,0
260976,0
161295,0
79614,0
162175,0
150797,0
212336,0
12053,0
294719,0
225639,0
211781,0
240620,0
40327,0
162893,0
199299,0
68578,0
565,0
181528,0
235582,0
38867,1
251797,0
109474,0
299095,0
298959,1
185447,1
130451,0
263170,1
19995,0
271216,0
69714,1
174002,0
116666,0
220217,0
178197,0
260476,0
40728,0
99409,0
28127,1
117376,1
102262,0
36385,0
17022,0
77972,0
207679,0
81657,0
294451,0
58100,0
228608,0
113626,0
189720,0
162116,0
52776,0
82525,0
107470,0
239328,0
202448,0
168345,0
227563,0
199170,0
42199,0
297199,0
68418,0
276100,0
33362,0
121236,1
75450,0
224116,0
300065,0
211343,0
113905,0
164088,0
217172,0
33549,0
25611,0
219384,0
258129,0
38660,0
79413,0
133157,0
280934,0
39319,0
302713,0
266989,0
119041,1
5854,0
142631,0
138497,1
222848,0
86906,0
13444,0
122962,0
62424,1
175171,0
264614,0
48424,0
151922,0
220982,0
4197,0
254961,0
83167,0
159166,0
59885,0
227791,0
71682,0
141449,0
64670,0
209158,0
127928,0
256772,0
139476,0
294040,0
127376,0
50598,0
247127,0
11937,0
63761,0
303498,0
8691,0
129131,0
237250,0
264179,0
8498,0
8094,0
151998,0
221573,0
113929,0
284632,1
303195,0
301625,0
118167,0
13143,0
62986,0
298145,0
71845,0
232114,0
172858,0
262591,0
172959,1
3075,0
241372,0
246503,0
62752,0
179142,0
115744,0
111375,0
307067,0
196912,0
281017,0
81370,0
265083,0
15897,0
105178,0
42756,0
166959,0
161341,0
201899,0
211466,0
251180,1
216907,0
283128,0
146865,0
228924,0
194483,0
46749,0
244649,0
285883,0
58473,0
23263,0
260353,0
5433,0
177689,0
79730,0
128266,0
289017,0
164697,1
126658,0
25825,0
275497,0
154208,0
